Word,Number Of Occurences,Number Of Steps
hammered,1,4
refresh,5,25
jupiter,3,18
chasing,1,7
thatched,1,8
evermore,1,9
remembered,25,25
distracting,3,6
swollen,2,6
estimable,2,8
emphasis,1,5
total,2,12
comprehension,1,7
sped,1,8
due,1,9
much,373,373
peck,5,10
toasting,2,6
nap,5,20
possessed,32,160
mantelpiece,2,12
peculiar,9,63
source,1,8
delivering,1,9
turf,3,30
consoler,1,11
babys,4,48
meadow,1,13
slouching,1,1
loses,2,4
careless,4,12
composed,14,56
dug,2,10
flinging,1,6
contents,1,7
sweetheart,1,8
mercenary,5,45
values,1,10
busts,3,3
needful,1,2
hanged,3,9
amid,1,4
pledge,1,5
piazza,1,6
patronage,1,7
praising,1,8
tice,1,9
convinced,1,10
hatbrim,2,22
tie,10,10
charged,2,4
poetic,2,6
prefer,7,28
salute,1,5
coachman,1,6
noter,1,7
angles,1,8
palais,1,9
amie,1,10
hiccough,1,11
youths,1,12
born,14,14
piling,1,2
notes,7,21
impressive,3,12
brushed,4,20
lessened,3,18
desk,15,105
expecting,3,24
tribute,2,18
bumblebee,1,10
penwipers,1,11
quieter,1,12
papas,1,13
america,8,8
admitted,1,2
benignant,3,9
bridal,9,36
fuzzy,1,5
nephews,3,18
efface,1,7
boiling,2,16
subjugated,1,9
discharged,1,10
continued,15,15
roderigo,12,24
sniffed,3,9
hannahs,11,44
grieving,1,5
practical,1,6
languages,3,21
loquacity,1,8
hands,139,139
thoughtful,7,14
reading,18,54
blessings,8,32
latin,5,25
sermon,6,36
chagrin,1,7
nibble,1,8
fountain,3,27
highest,3,30
prospective,1,11
dowagers,1,12
beanstalks,1,13
hoard,1,14
kettle,2,2
turn,54,108
wailing,3,9
freshly,4,16
daisey,2,10
mallet,1,6
closely,6,42
sanskrit,1,8
furniture,5,5
recitation,1,2
lords,4,12
blessed,12,48
squall,2,10
unmistakable,2,12
you,2186,2186
handkerchiefs,6,12
refreshment,6,18
meditated,1,4
yonder,1,5
magpie,1,6
hardship,1,7
crutches,1,8
averted,1,9
goings,1,10
coaxing,1,11
revolution,1,12
outspread,1,13
unsentimental,1,14
she,2281,2281
naughty,13,26
stiff,13,39
burst,23,92
arranged,12,60
softens,1,6
suddenly,48,336
confidential,6,48
polished,2,18
scared,2,20
whisk,3,33
embracing,1,12
tin,10,10
tower,9,18
forbidden,4,12
helping,12,48
consolation,5,25
remedied,2,12
reformers,1,7
colliery,1,8
inmates,1,9
dess,1,10
purpose,12,12
hammer,1,2
straightened,1,3
avenue,1,4
providing,1,5
wholesale,2,12
large,16,16
needed,31,62
invited,12,36
tip,2,8
preparatory,2,10
concerts,3,18
baked,2,14
bodyguard,1,8
consoled,4,36
resignation,5,50
returns,1,11
never,375,375
handkerchief,15,30
fidgety,6,18
fairylike,1,4
violets,2,10
line,9,54
climbed,5,35
frequency,1,8
wrinkle,1,9
hail,2,20
meteor,1,11
pirouettes,1,12
costumes,4,4
wrapped,5,10
richness,2,6
genuine,10,40
brackets,1,5
pleaded,6,36
valued,6,42
copiously,1,8
pausing,6,54
sicker,4,40
sealing,3,33
hundreds,3,36
moneybags,1,13
buttercups,1,14
prinked,1,15
cardiglias,1,16
disturbed,15,15
successful,4,8
advertisements,2,6
tis,2,8
plagued,2,10
galloped,3,18
willow,1,7
charger,1,8
touch,15,15
exciting,6,12
fountains,1,3
record,3,12
patriotic,1,5
steal,3,18
beast,2,14
espousing,1,8
avigdors,1,9
fruitful,1,10
hoped,20,20
steam,2,4
capital,18,54
luxurious,4,16
institution,4,20
speeches,7,42
practicing,3,21
weakened,2,16
innocence,1,9
brushes,1,10
civilly,2,22
detriment,2,24
juice,1,13
trotting,3,3
unfashionable,2,4
glittering,2,6
russets,2,8
puckered,1,5
hiss,2,12
passion,14,98
bitterly,8,64
mirror,5,45
described,2,20
working,16,176
deception,1,12
sixpence,2,26
opportunely,1,14
hair,103,103
since,41,82
pops,1,3
fidgets,3,12
possession,11,55
unbroken,4,24
cooking,6,42
translated,1,8
hens,2,18
oblige,1,10
smother,1,11
editors,1,12
pension,1,13
sash,4,4
john,159,318
chilly,5,15
insinuating,1,4
agility,1,5
docility,2,12
trod,1,7
shall,247,247
are,487,974
assume,2,6
failing,4,16
becomes,6,30
shirked,1,6
throwing,8,56
endless,2,16
arrives,1,9
prompt,1,10
south,2,2
engel,1,2
magic,7,21
lullabies,3,12
stone,15,75
nights,2,12
angelic,3,21
condemned,2,16
reasoned,2,18
protesting,1,10
spotless,1,11
uncharitableness,1,12
palette,2,26
impending,1,14
uplifted,1,15
make,255,255
anything,148,296
clock,9,27
correction,1,4
spelling,2,10
interfere,4,24
treacherously,2,14
gentlest,2,16
passenger,1,9
dissipated,1,10
manhood,1,11
minutes,34,34
intends,2,4
kindly,29,87
clara,4,16
approved,2,10
literature,6,36
triumphantly,3,21
eatables,1,8
creation,4,36
tempests,1,10
frugal,1,11
substitutes,1,12
polishes,1,13
nosegays,1,14
impetuously,2,2
gott,4,8
wand,1,3
search,3,12
displaying,3,15
mad,8,48
glanced,19,133
distressed,3,24
mounted,4,36
bulls,1,10
mermaid,2,2
shrieks,2,4
baker,1,3
dears,3,12
wane,1,5
utterly,6,36
nosed,1,7
inconsistencies,1,8
glimmer,1,9
playing,16,16
machinery,3,6
love,211,633
ragged,3,12
illustrating,1,5
susies,1,6
blunder,3,21
propose,8,64
calculated,1,9
action,2,20
ark,1,11
shipping,1,12
actress,2,2
riding,8,16
winking,3,9
amuse,24,96
heartiest,2,10
holding,18,108
buzz,2,14
editor,3,24
difficulty,7,63
toilet,2,20
document,2,22
wrapper,2,24
unsuspected,1,13
solid,2,28
dolce,2,30
shy,16,16
arm,51,102
trifle,19,57
bequeaths,1,4
lads,14,70
sofas,1,6
spoonful,1,7
shrubbery,2,16
shalt,2,18
diplomatic,1,10
recesses,2,2
poplins,1,2
oysters,2,6
muslins,1,4
impossibilities,1,5
copybooks,1,6
narrow,6,42
generosity,2,16
jeameses,1,9
deserting,1,10
basking,1,11
dreaminess,1,12
cabins,1,1
illusions,1,2
tide,5,15
propitious,3,12
composition,1,5
fond,37,37
plays,4,8
hopes,27,81
oppressed,2,8
blot,2,10
scuppers,1,6
earnings,3,21
deary,6,48
roughened,1,9
beholder,1,10
resartus,1,11
objective,1,12
prose,1,13
trop,1,14
fear,42,42
evening,53,106
skirts,8,24
rations,1,4
rattle,3,15
white,61,61
affectionate,11,22
compared,4,12
ordeal,1,4
awaked,1,5
furnishing,1,6
contenting,1,7
chaise,1,8
superannuated,1,9
lady,121,121
man,142,284
article,6,18
blow,10,40
nobility,4,20
mystified,1,6
sweeping,3,21
peg,1,8
impertinent,5,5
account,12,24
art,23,69
arrived,12,48
brake,2,10
jaws,1,6
trot,2,14
didactic,1,8
school,29,29
directions,3,6
creatures,11,33
glance,23,92
juicy,1,5
understanding,2,12
spectacle,7,49
arabian,1,8
indifferent,5,45
blots,2,20
map,1,11
inconvenient,2,24
pinnacle,1,13
sticks,3,3
devote,5,10
lawrence,2,6
vowed,1,4
punishment,5,25
govern,1,6
voluntarily,3,21
spartan,1,8
prison,3,27
foundation,2,20
according,6,6
afar,3,6
flurry,7,21
resting,3,12
corridor,1,5
approves,1,6
bemoan,1,7
embroidery,2,16
mar,1,9
relishin,1,10
fretting,3,3
hoods,1,2
became,21,63
odd,22,88
utterance,3,15
glances,5,30
assuaged,1,7
mounting,2,16
stableman,2,18
grundy,3,30
bhaery,1,11
markets,1,12
anglais,1,13
west,3,42
affability,1,15
want,143,143
noses,3,6
defiantly,2,6
mat,1,4
ode,1,5
flora,1,6
reveling,1,7
slap,4,32
drawbacks,1,9
overpraise,1,10
recorded,1,11
speedily,2,2
sugarplums,1,2
pestle,1,3
flattered,8,32
crazy,3,15
powdering,1,6
conclusion,4,28
pen,14,112
condescension,2,18
embroider,1,10
illustrated,1,11
friend,95,95
sketching,4,8
improvement,1,3
laughin,1,4
haunt,3,15
matrons,3,18
ensue,1,7
royale,1,8
affects,1,9
teaching,14,14
told,126,252
news,22,66
mended,5,20
heres,23,115
fairness,1,6
necklaces,1,7
handiwork,1,8
toiled,2,18
kindle,1,10
lance,1,11
incantation,1,1
shame,10,20
terror,3,9
champagne,2,8
discreetly,2,10
malaprop,2,12
exertion,2,14
threateningly,2,16
scotchmen,1,9
seated,3,30
clasped,3,33
blotted,3,36
responded,1,13
employment,2,28
may,148,148
played,26,52
actor,1,3
bhaers,8,32
daughterly,1,5
penetration,1,6
cup,7,7
fleet,2,4
miles,5,15
imagine,11,44
riches,1,5
sensation,5,30
dictionary,1,7
frothy,1,8
pet,20,20
coming,55,110
black,45,135
dusty,5,20
lawns,1,5
heaps,13,78
richer,6,42
bill,4,32
vigil,1,9
bustled,2,20
acquiesced,1,11
diana,1,12
salle,1,13
contented,17,17
replaced,4,8
circle,5,15
debts,3,12
sin,3,15
porch,7,42
heroes,5,35
sphinx,2,16
hits,1,9
orpheus,1,10
people,144,144
worrying,3,6
posted,1,3
going,180,180
tidy,6,12
birds,13,39
cut,27,108
chairs,9,45
prancing,4,24
occasional,6,42
join,10,80
girlish,10,90
imagination,2,20
hastened,2,22
clearly,1,12
sip,1,13
classic,1,14
washing,7,7
choir,2,4
surprised,26,78
stood,85,340
sweeter,7,35
cozy,6,36
characteristic,6,42
prosy,1,8
exchange,2,18
rejoice,2,20
clutch,2,22
irregular,1,12
wandered,2,2
breadth,3,6
parties,11,33
sleighing,1,4
sir,50,250
splendors,2,12
lion,5,35
suffers,2,16
mails,1,9
fusss,1,10
rocked,3,33
rehearse,2,2
male,2,4
breathe,2,6
sunshiny,4,16
bottom,10,50
straighten,2,12
bridegrooms,1,7
determination,2,16
immortality,2,18
sit,38,38
innocent,17,34
unknown,3,9
somebody,9,36
governed,1,5
blindly,3,18
drinking,2,14
squeezed,5,40
attend,8,72
passing,8,8
ours,9,18
rustled,3,9
flatteringly,1,4
intensely,2,10
directing,1,6
squalled,2,14
purrers,1,8
flounces,1,9
manfully,6,6
peacock,3,6
couple,11,33
combed,1,4
overhearing,2,10
capacious,2,12
hitch,1,7
illuminated,4,32
clarifying,1,9
cried,154,154
complaining,3,6
both,140,420
disappointment,9,36
before,212,1060
merry,24,144
ask,80,560
greatest,9,72
dripping,2,18
ignoring,2,20
prairies,1,11
greatheart,1,12
vacant,1,13
instinctively,5,70
spots,1,15
barricade,4,64
church,5,85
prut,4,72
recumbent,1,19
fussy,3,3
found,140,280
six,25,75
letter,53,212
suffered,6,30
desired,10,60
whisper,9,63
honeysuckle,2,16
snodgrass,11,99
madames,1,10
baron,2,22
incident,1,12
giants,1,13
beseechingly,2,28
winter,25,25
stool,4,8
cents,1,3
sounding,3,12
remorsefully,2,10
unconscious,25,150
peek,1,7
peeps,3,24
laundry,1,9
distaff,1,10
kindred,2,22
heroically,3,3
relative,1,2
tied,17,51
careful,10,40
anecdotes,1,5
underwent,1,6
peaks,1,7
restraint,1,8
attempted,1,9
engineers,1,10
unmasked,1,11
complacent,1,12
year,40,40
letters,44,88
issued,3,9
overtures,1,4
clash,2,10
understood,8,48
schooner,1,7
france,3,24
feminine,8,72
infants,3,30
loverly,2,22
depict,1,12
naughtinesses,1,13
valentines,1,14
baby,29,29
lifted,15,30
jingling,1,3
fluttering,2,8
paths,2,10
bolder,1,6
food,8,56
pupil,5,40
stores,5,45
uphold,1,10
procured,1,11
chatting,4,48
space,1,13
unmoved,1,14
tussle,1,15
nevertheless,4,64
prouder,5,5
sofa,40,80
bashful,12,36
vevay,6,24
checked,4,20
lad,14,84
caress,2,14
hatchet,1,8
former,7,63
earwiggy,1,10
relief,14,154
exile,2,24
rejoiced,5,65
medal,1,14
placid,4,60
stoop,3,48
tempestuously,2,34
ingenious,2,36
madonnas,1,19
gushing,1,20
laddie,1,21
vaults,1,22
providence,1,23
figs,1,24
trotted,2,2
melody,5,10
peep,9,27
adopt,2,8
chirping,2,10
sums,2,12
acting,3,21
nods,3,24
aspect,5,45
cent,1,10
beware,1,11
illustration,2,24
frail,6,78
extravagances,1,14
worshipers,1,15
furbish,1,1
deaconed,1,2
lambs,5,15
dundee,1,4
sufferers,1,5
franca,1,6
tragedy,6,6
commandments,1,2
surprises,1,3
kindlier,1,4
whirlpool,1,5
fears,14,14
humility,4,8
desert,4,12
mustaches,1,4
disguised,1,5
joneses,1,6
hovels,1,7
breaths,1,8
posed,1,9
regular,27,27
effort,18,36
fallen,16,48
reigned,3,12
overhead,5,25
undertaking,1,6
reserve,2,14
stocking,1,8
tropical,1,9
fishballs,1,10
clasp,2,2
universal,2,4
infirm,1,3
surrounded,5,20
woe,7,35
finally,5,30
owned,2,14
grater,1,8
significant,2,18
blind,6,60
avoid,3,33
satisfied,47,47
hooked,1,2
friendship,11,33
fool,9,36
approving,10,50
petition,1,6
buggy,1,7
ariadne,1,8
scotch,1,9
dotted,1,10
untiring,1,11
flowerpot,1,12
schoolbooks,1,13
carrying,3,3
ashamed,38,76
pillow,22,66
received,31,124
staying,2,10
deficiencies,2,12
intimate,2,14
bewildered,10,80
circulating,1,9
hysterically,1,10
string,7,77
whatnot,1,12
sunshade,1,13
null,1,14
crimes,1,15
loitering,1,16
maiden,7,7
drew,25,50
resolved,22,66
maroon,1,4
redowa,2,10
groves,2,12
rang,6,42
blankets,2,16
class,7,63
october,3,30
cries,2,22
narrowly,2,24
tomb,4,52
blade,1,14
brewing,2,30
saltspoons,1,16
deranged,1,17
knot,2,36
flames,2,38
idiots,1,20
error,1,21
hunter,1,22
sunshine,27,27
theres,46,92
desires,3,9
stirred,4,16
hospitable,8,40
bud,3,18
vellum,1,7
blondchen,1,8
journal,2,18
huskily,1,10
dragging,1,11
pretty,122,122
proposed,16,32
examining,3,9
reproving,1,4
collect,2,10
quaver,2,12
outlay,2,14
scarlet,17,136
simply,7,63
indignant,3,30
rogue,1,11
heinrich,1,12
darns,1,13
know,317,317
lap,21,42
delay,9,27
tremendously,3,12
next,90,450
chatted,4,24
repented,1,7
perplexed,2,16
spoiling,3,27
sacrificed,4,40
weaker,2,22
fringed,2,24
dandelions,1,13
death,24,24
kingsley,1,2
bug,1,3
mischievously,1,4
rank,4,20
henshaw,1,6
waistcoats,1,7
bach,1,8
preceptor,1,9
stored,4,4
whether,26,52
holidays,2,6
rid,2,8
evergreen,2,10
formed,1,6
attacks,1,7
resent,1,8
flights,1,9
unsubmissive,1,10
sancho,2,2
foot,19,38
ferdinando,1,3
petulantly,6,24
intending,4,20
devoured,1,6
breeding,4,28
resist,7,56
won,7,63
stunning,1,10
flatirons,2,22
surfeit,1,12
bandage,1,13
containing,1,14
raphaella,1,15
back,134,134
besides,7,14
merrymakings,1,3
attraction,3,12
woo,1,5
lifting,3,18
lottchen,2,14
forgiving,2,16
johnsonian,1,9
prime,5,50
ahem,1,11
fascinating,2,24
bookay,1,13
society,35,35
business,28,56
mama,2,6
rig,3,12
permitted,3,15
conflicting,1,6
convincing,2,14
artist,11,11
fence,9,18
headed,5,15
skill,15,60
eye,34,170
balloon,2,12
cutter,3,21
teens,3,24
mustnt,9,81
fiery,2,20
roundabout,1,11
florally,1,12
port,1,13
youre,26,26
soft,24,48
ate,9,27
crossing,2,8
greater,11,55
law,4,24
forehanded,1,7
contempt,2,16
apparently,5,45
aloft,2,20
goodhumoredly,1,11
jura,1,12
stupide,1,13
turning,36,36
forward,11,22
sung,3,9
receive,15,60
conservatory,5,25
wisest,4,24
mere,5,35
owner,3,24
privations,1,9
silenced,1,10
mistaking,2,22
rivoli,1,12
outmaneuvering,1,13
profound,1,14
grated,1,15
superiority,1,16
forgivable,1,17
vividly,2,36
aspirations,1,19
bun,1,20
lay,69,69
rest,76,152
oer,2,6
disposing,1,4
vague,5,25
continent,3,18
gayer,1,7
households,1,8
wiped,5,5
trees,6,12
oughtnt,2,6
babytending,1,4
nutting,1,5
attire,1,6
inspiration,7,7
belonged,5,10
gondola,2,6
saints,2,8
conflict,1,5
howling,2,12
fender,1,7
miniature,1,8
refined,2,2
fifth,2,4
longer,20,60
disposition,1,4
trudged,2,10
unfolded,2,12
deprived,1,7
publique,1,8
penitence,1,9
vain,18,18
considered,23,46
lips,36,108
castle,22,88
cabinet,2,10
sprouted,1,6
slightly,2,14
bus,2,16
vexed,2,18
countryseats,1,10
emperor,2,22
parpar,3,36
lands,1,13
libitum,1,14
but,1464,1464
uninteresting,3,6
spandy,2,6
peppery,2,8
augustus,1,5
demonstrative,2,12
habits,3,21
considering,1,8
skillfully,2,18
suavity,1,10
omit,1,11
fatals,1,12
headgear,1,13
toms,1,14
sacrifices,5,5
basket,24,48
destroy,2,6
wistful,10,40
smilingly,1,5
shant,16,96
revel,9,63
marcies,2,16
manuscript,8,72
separation,3,30
verses,2,22
wretches,2,2
peals,2,4
battery,1,3
tuesday,3,12
lifelike,2,10
olive,1,6
borne,7,7
bosom,8,16
proud,43,129
tramping,4,16
tuned,1,5
thomas,1,6
relieve,1,7
chick,3,24
exceed,1,9
hospitality,3,30
storeroom,1,11
beasts,2,24
illuminations,1,13
sorry,49,49
rocking,6,12
vent,6,18
virtuous,4,16
tiff,1,5
aspiring,2,12
poets,1,7
millinery,2,16
contributions,6,54
contested,1,10
astonishment,1,11
bryants,2,24
knife,3,39
meandered,1,14
hospitably,2,30
ambiguity,1,16
student,1,17
buy,22,22
heard,67,134
macbeth,1,3
simple,28,112
unfortunately,8,40
organs,1,6
although,7,49
entertain,4,32
rouge,2,18
preside,2,20
gardener,1,11
annoyed,2,24
provides,1,13
prisms,1,14
beautified,3,45
luxembourg,1,16
shoveled,2,34
tracing,1,18
evvybody,1,19
ominous,1,20
aprons,2,2
banks,3,6
rarey,1,3
yours,28,28
overcome,9,18
canary,1,3
mannered,1,4
respectable,8,40
boathouse,1,6
embarrassment,1,7
russians,1,8
dodgers,1,9
rough,12,12
adopted,2,4
pleasantly,5,15
stops,3,12
model,15,75
retorted,4,24
weakness,2,14
doubts,11,88
quantities,4,36
damage,3,30
snivel,1,11
contentment,2,24
secure,1,13
hindrances,1,14
craggy,1,15
league,1,16
remarked,3,51
neatness,1,18
funny,46,46
cream,13,26
descend,1,3
swallows,1,4
hale,2,10
scratch,1,6
hotly,1,7
records,1,8
pleasantest,1,9
dorcas,1,10
half,117,117
city,20,40
feast,12,36
gratitude,14,56
cockle,1,5
oranthy,1,6
riz,2,14
administers,1,8
muffled,3,27
unsubstantial,1,10
puddles,1,11
dusters,2,2
thee,6,12
boldness,1,3
satirical,1,4
snipping,1,5
larder,2,12
choke,3,21
punished,3,24
hussy,1,9
picters,1,10
imperfections,1,11
undaunted,1,12
noonday,1,13
longed,27,27
occurred,13,26
bind,3,9
brocades,2,8
conclude,1,5
mabel,1,6
startle,1,7
peacocks,4,32
proverbially,1,9
swartz,1,10
surprisingly,1,11
plaintive,3,3
belsham,3,6
benefactors,1,3
moffats,12,48
requested,3,15
refreshments,2,12
inclination,1,7
kindest,3,24
ministers,2,18
snoods,1,10
off,173,173
eldest,4,8
running,25,75
joke,27,108
schooltime,1,5
drifting,2,12
accomplishment,2,14
vexes,1,8
frowned,3,27
snowflakes,1,10
moffatt,1,11
wanderers,2,24
bade,8,8
informed,4,8
strayed,3,9
maybe,5,20
fifty,7,35
marys,1,6
ridden,1,7
fortified,2,16
transported,1,9
happiness,34,34
servant,15,30
hall,30,90
tottered,1,4
violet,3,15
major,4,24
plot,7,49
nation,5,40
bouy,1,9
carelessness,1,10
lamentations,1,11
climbers,1,12
shadowed,1,13
cabbage,1,14
tone,79,79
whistle,4,8
tear,10,30
earnest,17,68
frizzle,3,15
drive,24,144
acknowledgement,1,7
desks,1,8
inch,4,36
aides,1,10
waste,8,88
abase,1,12
obstinacy,3,39
concocted,1,14
dearie,1,15
idols,2,2
tunes,1,2
cowardly,1,3
keen,5,20
casting,2,10
sidelong,2,12
rigging,1,7
aboard,2,16
fritz,10,90
alphabet,1,10
artlessy,1,11
deepening,1,12
them,505,505
affected,12,24
after,258,774
hurry,14,56
delighted,19,95
freezing,1,6
caught,22,154
among,45,360
regards,1,9
heartens,1,10
staggered,2,22
beautifier,1,12
halo,2,26
filthy,1,14
then,370,370
save,15,30
keep,139,417
hears,1,4
controlling,1,5
ned,23,138
provided,3,21
primer,1,8
orphans,1,9
tighty,1,10
vibrated,2,22
coxcomb,1,12
tapers,1,13
aged,1,14
bumps,1,15
heart,192,192
hither,3,6
grievance,1,3
gown,16,16
adore,3,6
superior,5,15
catching,3,12
frolicked,4,20
housedress,1,6
revived,3,21
inequality,1,8
exact,2,18
request,2,20
glare,1,11
elizabeth,2,2
cake,12,24
reclined,1,3
post,14,56
relics,6,30
bein,2,12
demijohn,3,21
encampment,1,8
entrancingly,1,9
cushioned,1,10
rouser,2,22
obligingly,1,12
grandchild,1,13
descriptions,1,1
threatening,4,8
yourself,53,159
animals,2,8
werent,3,15
prosper,3,18
gustave,1,7
snuffbox,1,8
mightily,2,18
encouragingly,1,10
engagement,3,33
fullest,3,36
unacknowledged,1,13
disaster,1,14
aisles,1,15
marched,13,13
disgrace,3,6
walks,7,21
pile,7,28
folds,5,25
healing,2,12
purchasers,1,7
pecking,3,3
mane,3,6
unbecoming,1,3
honey,5,20
brains,2,10
willful,2,12
elopement,1,7
salutations,1,8
saddening,1,9
parisian,1,10
hugged,7,7
prink,1,2
james,4,12
quarter,3,12
respectably,1,5
replace,1,6
honorable,3,21
hamlets,1,8
quay,1,9
weve,9,9
posy,4,8
skylarking,1,3
enthusiasm,9,36
smashed,3,15
byplay,1,6
fascination,1,7
hercules,1,8
disregard,1,9
akimbo,1,10
piquante,2,22
sadder,1,12
courtyard,1,13
oft,1,14
themselves,46,46
peeping,7,14
reconciled,2,6
refreshed,2,8
rebellion,2,10
stamped,2,12
finger,17,17
stamping,2,4
invalid,8,24
guess,15,60
elephant,1,5
scornfully,3,18
adjourn,1,7
uncertain,1,8
organdie,1,9
magazines,1,10
canonized,1,11
window,60,60
they,706,1412
shopping,10,30
road,9,36
hasnt,9,45
lived,13,78
shaken,6,42
thrown,7,56
dare,35,315
guest,8,80
precisely,1,11
execution,2,24
choky,2,26
praying,1,14
anni,1,15
mollusks,1,16
coiffures,1,17
sleeve,1,18
neighbors,14,14
knowing,20,40
sky,15,45
disheveled,4,16
sadden,2,10
latest,4,24
descended,2,14
makers,2,16
gummidge,2,18
squirmers,1,10
decayed,1,11
shakespeare,6,6
summerlike,1,2
confusion,7,21
announced,4,4
tonight,20,40
catch,12,36
americans,5,20
hence,2,10
tangled,1,6
duke,2,14
wages,2,16
roses,24,24
paper,63,126
leaning,21,63
opposites,1,4
prove,9,45
griefs,1,6
bluggage,1,7
drowsy,1,8
bandboxes,2,18
blown,7,70
singularly,2,22
enthusiast,1,12
balance,1,13
ages,3,42
marchen,1,15
unreproved,1,16
net,2,2
print,5,10
untouched,1,3
clung,8,32
ogress,1,5
instance,1,6
reverent,1,7
dagger,2,2
dark,29,58
build,2,6
roused,4,16
parcels,2,10
exclamations,1,6
vow,1,7
heartburnings,1,8
growed,1,9
laurels,1,10
givest,1,11
plaint,1,12
where,138,138
forbade,3,6
withering,1,3
hamper,1,4
explode,1,5
relapses,1,6
harms,2,14
shifts,1,8
exemplary,1,9
goethes,1,10
slits,1,11
crossed,1,12
new,181,181
here,143,286
whispering,10,30
mess,4,16
lackadiasical,1,5
wheedled,2,12
desecrate,1,7
ruled,1,8
freaks,1,9
marches,13,13
roam,2,4
grandly,2,6
stupid,14,56
lacings,2,10
kitten,2,12
ladys,6,42
blows,4,32
mans,14,126
incoherent,2,20
poring,1,11
feasting,1,12
feats,1,13
horrors,1,14
motherhood,1,15
ended,12,12
books,62,124
beautifully,13,39
rival,3,12
supported,1,5
lamentation,1,6
spin,2,14
everything,87,87
egypt,2,4
adored,4,12
flirtations,2,8
glared,1,5
prejudice,2,12
decorously,2,14
tares,2,16
just,219,219
calling,14,28
honestly,7,21
judging,3,12
torch,1,5
precipitated,1,6
obeying,2,2
outgrown,2,4
huff,1,3
unable,1,4
burglar,1,5
quirk,1,1
claus,1,2
parted,7,21
patiently,9,36
vases,8,40
paddled,1,6
roar,2,14
philosophers,1,8
brutal,1,9
supine,1,10
surrender,1,11
many,147,147
dart,1,2
lives,18,54
drama,2,8
dyspeptic,2,10
elders,3,18
scant,1,7
attacked,1,8
added,82,82
theyll,7,14
unhurt,1,3
plants,1,4
american,16,80
stares,1,6
pinafore,8,56
towered,1,8
diminished,1,9
grandma,5,50
documents,1,11
toward,30,30
honored,3,6
position,8,24
ahead,1,4
shape,6,30
interview,2,12
labored,3,21
looming,1,8
microscopic,1,9
smooth,7,7
lovelocks,1,2
rushes,2,6
perch,6,24
matters,6,30
hero,5,30
smartly,2,14
richest,2,16
petting,6,6
dustpan,1,2
repast,2,6
dewy,1,4
roundness,1,5
pronunciation,3,18
despairingly,4,28
dropiscal,1,8
tough,1,9
aimlessly,1,10
gnarled,1,11
renounced,2,24
killing,2,2
stammered,3,6
becoming,14,42
ruffle,1,4
revealed,1,5
nuns,2,12
ignominiously,1,7
sayings,1,8
bernard,1,9
hearty,21,21
sympathy,12,24
crosser,1,3
intricate,1,4
prettier,7,35
expenses,2,12
afghan,3,21
appearing,1,8
conspirators,1,9
pots,8,8
latter,7,14
built,4,12
hers,14,56
feed,6,30
begins,6,36
wheedler,1,7
prudent,4,32
honeypot,2,18
imbibed,1,10
effect,23,23
took,166,332
mademoiselle,10,30
couldnt,91,364
steep,1,5
rules,8,48
method,2,14
grief,13,104
gruffly,3,27
occasion,11,110
tarlaton,5,55
aversion,4,48
wearily,1,13
encouraged,1,14
criticism,3,45
celestial,4,4
energy,18,36
ruin,7,21
calf,1,4
settling,6,30
tool,1,6
uncles,1,7
fiddled,1,8
poppies,1,9
walls,10,10
quarters,3,6
unhappy,10,30
informing,1,4
tumble,6,30
humiliation,1,6
slighting,1,7
store,6,48
catnip,1,9
meggy,1,10
aristotle,1,11
philanthropic,1,12
plodding,1,13
contradicted,1,1
accustomed,5,10
funnel,1,3
unnecessary,4,16
entrance,1,5
loneliness,7,42
postilions,1,7
wallenstein,1,8
detained,3,27
boulevard,1,10
alls,1,11
skein,1,12
sixtieth,1,13
hearts,47,47
youth,20,40
innocently,3,9
pace,9,36
visions,6,30
homesick,7,42
attempt,13,91
brusque,2,16
graver,2,18
homer,1,10
winds,4,44
covetousness,1,12
only,295,295
pulled,12,24
applauded,1,3
standing,15,60
parrylized,1,5
agonizing,1,6
homes,5,35
badness,1,8
ward,3,27
reflected,3,30
hansom,1,11
sequestered,1,12
nothing,145,145
sorts,35,70
chief,12,36
hearted,9,36
larks,6,30
dawdle,4,24
charmante,1,7
salon,4,32
retreating,1,9
hailed,3,30
affianced,1,11
pocketed,1,12
nutshell,1,13
helpfulness,1,14
call,63,63
bundle,13,26
fired,5,15
hairdresser,1,4
feel,103,515
colonel,3,18
skins,1,7
flour,1,8
soreness,1,9
dodo,4,40
meg,634,634
dropping,16,32
stared,19,57
shrubs,2,8
anymore,2,10
wondering,20,120
pedals,1,7
calm,19,152
arrival,2,18
halves,5,50
jones,1,11
threads,1,12
stork,1,13
distinctly,1,14
robe,2,2
sly,10,20
noiselessly,6,18
passionately,4,16
hearers,1,5
witnessed,2,12
slopes,1,7
beyond,12,12
rushed,16,32
series,2,6
millions,2,8
hollow,1,5
miracle,4,24
storm,8,56
pack,2,16
businesslike,1,9
unintelligible,1,10
softness,1,11
pensez,1,12
widowed,1,13
politicians,1,14
embodied,1,15
gravel,1,16
bottle,11,11
selfish,23,46
enthusiastic,4,12
dash,3,12
assortment,2,10
patron,2,12
politely,2,14
bowl,2,16
loath,1,9
calmness,1,10
homey,1,11
pleasuring,1,12
chrysanthemums,2,2
tomorrow,23,46
hungry,15,45
killed,3,12
spring,17,85
jackets,3,18
secrets,9,63
